Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Pkt Len Mean,Pkt Len Std,Pkt Len Var
142.250.192.110-10.11.10.25-443-59616-6,10.11.10.25,59616,142.250.192.110,443,6,3498088,1,1,0,0,0,0,0,0,0,0,0,0,0,0.571740905,20,20,0,0,0
142.250.183.142-10.11.10.25-443-59604-6,10.11.10.25,59604,142.250.183.142,443,6,18496452,10,12,1551,6794,517,0,155.1,249.7347259,1460,0,566.1666667,710.0583629,451.1676077,1.1894173,248,312,362.826087,570.7503556,325755.9684
8.8.8.8-10.11.10.25-443-59645-6,10.11.10.25,59645,8.8.8.8,443,6,3447834,2,1,0,0,0,0,0,0,0,0,0,0,0,0.870111496,40,20,0,0,0
8.8.8.8-10.11.10.25-443-59647-6,10.11.10.25,59647,8.8.8.8,443,6,9525478,7,8,1034,0,517,0,147.7142857,252.2701689,0,0,0,0,108.550983,1.574724124,188,232,64.625,176.5891182,31183.71667
8.8.8.8-10.11.10.25-443-59647-6,10.11.10.25,59647,8.8.8.8,443,6,403,1,1,0,0,0,0,0,0,0,0,0,0,0,4962.779156,20,20,0,0,0
142.250.192.110-10.11.10.25-443-59616-6,142.250.192.110,443,10.11.10.25,59616,6,779131,1,1,0,0,0,0,0,0,0,0,0,0,0,2.566962424,20,32,0,0,0
8.8.8.8-10.11.10.25-443-59649-6,10.11.10.25,59649,8.8.8.8,443,6,9503729,13,14,1551,0,517,0,119.3076923,226.719498,0,0,0,0,163.199098,2.8409901,368,424,55.39285714,162.8396938,26516.76587
10.11.10.25-49.44.205.119-59317-443-6,10.11.10.25,59317,49.44.205.119,443,6,3075107,0,7,0,0,0,0,0,0,0,0,0,0,0,2.276343555,0,200,0,0,0
8.8.8.8-10.11.10.25-443-59649-6,10.11.10.25,59649,8.8.8.8,443,6,350,1,1,0,0,0,0,0,0,0,0,0,0,0,5714.285714,20,20,0,0,0
10.11.10.25-20.205.115.102-59312-443-6,10.11.10.25,59312,20.205.115.102,443,6,2440854,0,4,0,0,0,0,0,0,0,0,0,0,0,1.638770693,0,104,0,0,0
10.11.10.25-20.205.115.102-59312-443-6,10.11.10.25,59312,20.205.115.102,443,6,81,0,2,0,0,0,0,0,0,0,0,0,0,0,24691.35802,0,40,0,0,0
8.8.8.8-10.11.10.25-443-59647-6,8.8.8.8,443,10.11.10.25,59647,6,81,1,2,0,0,0,0,0,0,0,0,0,0,0,37037.03704,20,40,0,0,0
8.8.8.8-10.11.10.25-443-59649-6,8.8.8.8,443,10.11.10.25,59649,6,61,1,2,0,0,0,0,0,0,0,0,0,0,0,49180.32787,20,40,0,0,0
8.8.8.8-10.11.10.25-443-59649-6,10.11.10.25,59649,8.8.8.8,443,6,20,0,2,0,0,0,0,0,0,0,0,0,0,0,100000,0,40,0,0,0
10.11.10.25-20.205.115.102-59312-443-6,10.11.10.25,59312,20.205.115.102,443,6,112271,0,2,0,0,0,0,0,0,0,0,0,0,0,17.81403924,0,40,0,0,0
10.11.10.25-20.205.115.102-59312-443-6,10.11.10.25,59312,20.205.115.102,443,6,45,0,2,0,0,0,0,0,0,0,0,0,0,0,44444.44444,0,40,0,0,0
142.250.192.110-10.11.10.25-443-59616-6,10.11.10.25,59616,142.250.192.110,443,6,240356,0,2,0,0,0,0,0,0,0,0,0,0,0,8.320990531,0,40,0,0,0
142.250.199.142-10.11.10.25-443-59612-6,10.11.10.25,59612,142.250.199.142,443,6,3310677,0,3,0,0,0,0,0,0,0,0,0,0,0,0.906159073,0,72,0,0,0
142.250.199.142-10.11.10.25-443-59610-6,10.11.10.25,59610,142.250.199.142,443,6,3248480,0,2,0,0,0,0,0,0,0,0,0,0,0,0.615672561,0,40,0,0,0
142.250.192.110-10.11.10.25-443-59634-6,10.11.10.25,59634,142.250.192.110,443,6,3354393,0,6,0,0,0,0,0,0,0,0,0,0,0,1.788699177,0,168,0,0,0
142.250.192.110-10.11.10.25-443-59609-6,10.11.10.25,59609,142.250.192.110,443,6,4131780,0,3,0,0,0,0,0,0,0,0,0,0,0,0.726079317,0,72,0,0,0
10.11.10.25-34.104.35.123-59417-80-6,10.11.10.25,59417,34.104.35.123,80,6,101719016,48,54,16935,13531,471,0,352.8125,194.7916133,676,0,250.5740741,317.3811828,299.5113519,1.002762355,1056,1356,295.7864078,270.7299374,73294.69903
10.11.0.1-10.11.10.25-53-64727-17,10.11.10.25,64727,10.11.0.1,53,17,382924,0,2,0,56,0,0,0,0,28,28,28,0,146.2431187,5.222968526,0,16,28,0,0
8.8.8.8-10.11.10.25-443-59649-6,10.11.10.25,59649,8.8.8.8,443,6,2190726,1,1,0,0,0,0,0,0,0,0,0,0,0,0.912939363,20,20,0,0,0
10.11.10.25-104.18.7.183-59592-443-6,10.11.10.25,59592,104.18.7.183,443,6,35262544,47,42,25640,4820,1460,0,545.5319149,628.7783134,1136,0,114.7619048,279.7333931,863.8060827,2.523924536,1060,936,338.4444444,536.5988838,287938.362
10.11.10.25-104.18.7.183-59632-443-6,10.11.10.25,59632,104.18.7.183,443,6,17997842,17,17,3394,2508,1328,0,199.6470588,433.3081959,1412,0,147.5294118,341.9724254,327.9282038,1.889115373,388,388,168.6285714,380.6951139,144928.7697
10.11.10.25-34.104.35.123-59417-80-6,10.11.10.25,59417,34.104.35.123,80,6,1228564,1,1,0,0,0,0,0,0,0,0,0,0,0,1.62791682,20,20,0,0,0
216.239.32.116-10.11.10.25-443-59624-6,10.11.10.25,59624,216.239.32.116,443,6,20946925,15,18,3139,6886,805,0,209.2666667,275.0146663,1460,0,382.5555556,599.8791273,478.590533,1.575410233,324,444,294.8529412,477.1018018,227626.1292
142.250.183.142-10.11.10.25-443-59606-6,10.11.10.25,59606,142.250.183.142,443,6,22387453,22,27,7114,9487,1460,0,323.3636364,539.8089208,1460,0,351.3703704,579.6854683,741.5314283,2.18872598,552,696,332.02,552.8807485,305677.122
10.11.0.1-10.11.10.25-53-53027-17,10.11.10.25,53027,10.11.0.1,53,17,4269431,0,2,0,56,0,0,0,0,28,28,28,0,13.11650194,0.468446498,0,16,28,0,0
142.250.183.142-10.11.10.25-443-59606-6,10.11.10.25,59606,142.250.183.142,443,6,943880,1,1,0,0,0,0,0,0,0,0,0,0,0,2.118913421,20,20,0,0,0
10.11.10.25-104.18.7.183-59592-443-6,10.11.10.25,59592,104.18.7.183,443,6,5243445,1,1,70,70,70,70,70,0,70,70,70,0,26.70000353,0.381428622,20,20,70,0,0
216.239.32.116-10.11.10.25-443-59624-6,10.11.10.25,59624,216.239.32.116,443,6,3763339,1,1,0,0,0,0,0,0,0,0,0,0,0,0.531442955,20,20,0,0,0
10.11.10.25-104.18.7.183-59632-443-6,10.11.10.25,59632,104.18.7.183,443,6,5568871,1,1,57,57,57,57,57,0,57,57,57,0,20.47093567,0.359139222,20,20,57,0,0
142.250.183.142-10.11.10.25-443-59606-6,10.11.10.25,59606,142.250.183.142,443,6,3733003,1,1,0,0,0,0,0,0,0,0,0,0,0,0.535761691,20,20,0,0,0
10.11.10.25-34.104.35.123-59417-80-6,10.11.10.25,59417,34.104.35.123,80,6,4914467,1,1,0,0,0,0,0,0,0,0,0,0,0,0.406961732,20,20,0,0,0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,108586572,138,1,0,0,0,0,0,0,0,0,0,0,0,1.280084613,0,0,0,0,0
10.11.0.1-10.11.10.25-67-68-17,10.11.0.1,67,10.11.10.25,68,17,62979734,1,1,300,300,300,300,300,0,300,300,300,0,9.526874153,0.031756247,8,8,300,0,0
8.8.8.8-10.11.10.25-443-59652-6,10.11.10.25,59652,8.8.8.8,443,6,37614378,10,6,2585,0,517,0,258.5,272.4829251,0,0,0,0,68.72372049,0.425369256,248,168,152.0588235,242.8184689,58960.80882
8.8.8.8-10.11.10.25-443-59652-6,10.11.10.25,59652,8.8.8.8,443,6,643,1,1,0,0,0,0,0,0,0,0,0,0,0,3110.419907,20,20,0,0,0
10.11.10.25-20.198.118.190-49440-443-6,10.11.10.25,49440,20.198.118.190,443,6,64301183,17,19,1102,1465,101,0,64.82352941,49.35234961,171,0,77.10526316,85.0130021,39.92150502,0.559865283,400,476,72.05405405,68.95245783,4754.441441
8.8.8.8-10.11.10.25-443-59649-6,10.11.10.25,59649,8.8.8.8,443,6,28062680,1,1,0,0,0,0,0,0,0,0,0,0,0,0.071269031,20,20,0,0,0
10.11.10.25-52.113.194.132-59679-443-6,10.11.10.25,59679,52.113.194.132,443,6,2716900,3,6,517,4284,517,0,172.3333333,298.4900892,1460,0,714,782.3441698,1767.087489,3.312598918,60,144,480.1,673.4172307,453490.7667
8.8.4.4-10.11.10.25-443-59684-6,10.11.10.25,59684,8.8.4.4,443,6,457738,3,3,517,0,517,0,172.3333333,298.4900892,0,0,0,0,1129.467075,13.10793511,60,84,73.85714286,195.4076325,38184.14286
8.8.4.4-10.11.10.25-443-59704-6,10.11.10.25,59704,8.8.4.4,443,6,238232,3,3,517,0,517,0,172.3333333,298.4900892,0,0,0,0,2170.153464,25.18553343,60,84,73.85714286,195.4076325,38184.14286
10.11.10.25-49.44.194.56-59682-80-6,10.11.10.25,59682,49.44.194.56,80,6,507080,3,4,111,247,111,0,37,64.08587988,247,0,61.75,123.5,706.0029976,13.80452789,60,104,44.75,90.48243713,8187.071429
10.11.10.25-49.44.194.56-59682-80-6,49.44.194.56,80,10.11.10.25,59682,6,1956536,1,2,0,0,0,0,0,0,0,0,0,0,0,1.533322157,20,40,0,0,0
10.11.10.25-49.44.194.56-59682-80-6,49.44.194.56,80,10.11.10.25,59682,6,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,20,20,0,0,0
10.11.10.25-49.44.194.56-59682-80-6,49.44.194.56,80,10.11.10.25,59682,6,2444629,1,1,247,0,247,247,247,0,0,0,0,0,101.0378262,0.81812005,20,20,82.33333333,142.6055165,20336.33333
8.8.4.4-10.11.10.25-443-59684-6,8.8.4.4,443,10.11.10.25,59684,6,4453177,1,2,0,0,0,0,0,0,0,0,0,0,0,0.673676344,20,40,0,0,0
224.0.0.251-10.11.11.207-5353-5353-17,10.11.11.207,5353,224.0.0.251,5353,17,617048,1,1,112,277,112,112,112,0,277,277,277,0,630.4209721,3.241238931,8,8,222,95.26279442,9075
8.8.4.4-10.11.10.25-443-59704-6,8.8.4.4,443,10.11.10.25,59704,6,5759314,2,2,0,0,0,0,0,0,0,0,0,0,0,0.694527161,40,40,0,0,0
10.11.10.25-108.158.61.109-58956-443-6,10.11.10.25,58956,108.158.61.109,443,6,94135081,28,32,901,590,50,0,32.17857143,24.34939131,50,0,18.4375,22.66294047,15.83894106,0.637381934,656,820,25.26229508,24.28024,589.5300546
142.251.42.3-10.11.10.25-443-59696-6,10.11.10.25,59696,142.251.42.3,443,6,6949010,3,9,597,7168,517,0,199,278.2858243,1460,0,796.4444444,752.9659871,1117.42536,1.72686469,60,204,597.3076923,700.0101648,490014.2308
10.11.10.25-104.18.6.183-59756-443-6,10.11.10.25,59756,104.18.6.183,443,6,190825,3,3,550,0,550,0,183.3333333,317.5426481,0,0,0,0,2882.221931,31.44242107,60,84,78.57142857,207.8804602,43214.28571
10.11.10.25-104.18.6.183-59757-443-6,10.11.10.25,59757,104.18.6.183,443,6,190606,3,3,550,0,550,0,183.3333333,317.5426481,0,0,0,0,2885.533509,31.47854737,60,84,78.57142857,207.8804602,43214.28571
10.11.10.25-104.18.6.183-59757-443-6,104.18.6.183,443,10.11.10.25,59757,6,2206,1,2,0,212,0,0,0,0,212,0,106,149.9066376,96101.54125,1359.927471,20,40,106,122.3982571,14981.33333
8.8.8.8-10.11.10.25-443-59759-6,10.11.10.25,59759,8.8.8.8,443,6,73046,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,7077.73184,82.14002136,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59759-6,10.11.10.25,59759,8.8.8.8,443,6,271,1,1,0,0,0,0,0,0,0,0,0,0,0,7380.073801,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59761-6,10.11.10.25,59761,8.8.8.8,443,6,56424,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,9162.767617,106.3377286,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59761-6,10.11.10.25,59761,8.8.8.8,443,6,245,1,1,0,0,0,0,0,0,0,0,0,0,0,8163.265306,20,20,0,0,0
10.11.10.25-49.44.194.43-59754-80-6,10.11.10.25,59754,49.44.194.43,80,6,284117,2,5,443,248,443,0,221.5,313.2483041,248,0,49.6,110.9089717,2432.096636,24.63773727,40,132,86.375,168.2123976,28295.41071
10.11.10.25-49.44.194.43-59754-80-6,10.11.10.25,59754,49.44.194.43,80,6,87,1,1,0,0,0,0,0,0,0,0,0,0,0,22988.50575,20,20,0,0,0
10.11.10.25-49.44.194.58-59755-80-6,10.11.10.25,59755,49.44.194.58,80,6,289142,2,4,443,0,443,0,221.5,313.2483041,0,0,0,0,1532.119166,20.75104966,40,112,63.28571429,167.4382615,28035.57143
10.11.10.25-49.44.194.58-59755-80-6,49.44.194.58,80,10.11.10.25,59755,6,217,0,3,0,248,0,0,0,0,248,0,82.66666667,143.1828668,1142857.143,13824.88479,0,60,124,143.1828668,20501.33333
224.0.0.251-10.11.4.18-5353-5353-17,10.11.4.18,5353,224.0.0.251,5353,17,1984128,2,1,693,170,521,172,346.5,246.7802666,170,170,170,0,434.9517773,1.511999226,16,8,258.25,175.1692039,30684.25
224.0.0.251-10.11.5.84-5353-5353-17,10.11.5.84,5353,224.0.0.251,5353,17,55618293,3,1,198,28,92,34,66,29.46183973,28,28,28,0,4.063411295,0.071918784,24,8,50.8,29.44825971,867.2
142.250.67.227-10.11.10.25-443-59689-6,10.11.10.25,59689,142.250.67.227,443,6,7812850,3,9,597,7173,517,0,199,278.2858243,1460,0,797,752.3164228,994.5154457,1.53593119,60,204,597.6923077,699.6630599,489528.3974
8.8.8.8-10.11.10.25-443-59763-6,10.11.10.25,59763,8.8.8.8,443,6,63559,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,8134.174546,94.4004783,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59763-6,10.11.10.25,59763,8.8.8.8,443,6,276,1,1,0,0,0,0,0,0,0,0,0,0,0,7246.376812,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59766-6,10.11.10.25,59766,8.8.8.8,443,6,48537,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,10651.6678,123.6170344,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59766-6,10.11.10.25,59766,8.8.8.8,443,6,187,1,1,0,0,0,0,0,0,0,0,0,0,0,10695.18717,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59768-6,10.11.10.25,59768,8.8.8.8,443,6,108342,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,4771.925938,55.38018497,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59768-6,10.11.10.25,59768,8.8.8.8,443,6,350,1,1,0,0,0,0,0,0,0,0,0,0,0,5714.285714,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59772-6,10.11.10.25,59772,8.8.8.8,443,6,77929,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,6634.243991,76.99316044,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59772-6,10.11.10.25,59772,8.8.8.8,443,6,423,1,1,0,0,0,0,0,0,0,0,0,0,0,4728.132388,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59776-6,10.11.10.25,59776,8.8.8.8,443,6,133181,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,3881.935111,45.05147131,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59776-6,10.11.10.25,59776,8.8.8.8,443,6,438,1,1,0,0,0,0,0,0,0,0,0,0,0,4566.210046,20,20,0,0,0
142.251.42.3-10.11.10.25-443-59706-6,10.11.10.25,59706,142.251.42.3,443,6,8219086,6,18,597,16812,517,0,99.5,207.0205304,1460,0,934,673.5140507,2118.11873,2.920032714,140,420,696.36,694.1639384,481863.5733
142.251.42.3-10.11.10.25-443-59706-6,142.251.42.3,443,10.11.10.25,59706,6,2555,1,1,0,0,0,0,0,0,0,0,0,0,0,782.778865,20,20,0,0,0
142.250.67.227-10.11.10.25-443-59703-6,10.11.10.25,59703,142.250.67.227,443,6,8323059,3,9,597,8584,517,0,199,278.2858243,1460,0,953.7777778,711.6181873,1103.080009,1.441777596,60,204,706.2307692,708.7674929,502351.359
8.8.8.8-10.11.10.25-443-59779-6,10.11.10.25,59779,8.8.8.8,443,6,81614,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,6334.697478,73.51679859,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59779-6,10.11.10.25,59779,8.8.8.8,443,6,287,1,1,0,0,0,0,0,0,0,0,0,0,0,6968.641115,20,20,0,0,0
10.11.10.25-35.186.224.47-59036-443-6,10.11.10.25,59036,35.186.224.47,443,6,101842284,24,28,490,407,35,0,20.41666667,17.62635543,35,0,14.53571429,15.91757041,8.80773648,0.510593419,576,692,17.58490566,16.83795388,283.5166909
142.250.67.227-10.11.10.25-443-59692-6,10.11.10.25,59692,142.250.67.227,443,6,13270414,2,11,517,8536,517,0,258.5,365.5742059,1460,0,776,740.043242,682.1942405,0.979622791,40,244,646.6428571,707.8573962,501062.0934
142.250.67.227-10.11.10.25-443-59691-6,10.11.10.25,59691,142.250.67.227,443,6,13271240,2,10,517,5728,517,0,258.5,365.5742059,1460,0,572.8,732.7532251,470.5664279,0.90421091,40,224,480.3846154,669.6162506,448385.9231
142.250.67.227-10.11.10.25-443-59701-6,10.11.10.25,59701,142.250.67.227,443,6,13116009,2,9,517,4318,517,0,258.5,365.5742059,1460,0,479.7777778,711.3355006,368.6334768,0.838669751,40,204,402.9166667,635.2417519,403532.0833
224.0.0.251-10.11.7.44-5353-5353-17,10.11.7.44,5353,224.0.0.251,5353,17,117860792,7,1,282,40,66,28,40.28571429,12.67167821,40,40,40,0,2.732036622,0.067876686,56,8,40.22222222,10.97471842,120.4444444
10.11.10.25-13.76.153.29-59493-443-6,10.11.10.25,59493,13.76.153.29,443,6,108599550,29,34,15870,5965,1411,0,547.2413793,637.9522852,1460,0,175.4411765,425.1231687,201.059765,0.580112901,664,944,341.171875,558.3613655,311767.4144
172.253.118.189-10.11.10.25-443-59559-6,10.11.10.25,59559,172.253.118.189,443,6,109873340,29,27,12821,8834,1460,0,442.1034483,609.7717573,1460,0,327.1851852,566.9110659,197.0905772,0.50967778,676,696,379.9122807,583.9927006,341047.4743
10.11.10.25-52.182.143.209-59613-443-6,10.11.10.25,59613,52.182.143.209,443,6,70611738,16,16,2451,7952,1033,0,153.1875,349.7816879,1460,0,497,593.9308602,147.3267801,0.453182444,412,356,315.2424242,505.4285329,255458.0019
224.0.0.22-10.11.8.52-0-0-0,10.11.8.52,0,224.0.0.22,0,0,110870873,16,1,0,0,0,0,0,0,0,0,0,0,0,0.153331525,0,0,0,0,0
8.8.8.8-10.11.10.25-443-59720-6,10.11.10.25,59720,8.8.8.8,443,6,11616887,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,44.50417741,0.688652649,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59718-6,10.11.10.25,59718,8.8.8.8,443,6,11669332,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,44.30416411,0.685557665,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59735-6,10.11.10.25,59735,8.8.8.8,443,6,11855661,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,43.60785957,0.674783127,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59734-6,10.11.10.25,59734,8.8.8.8,443,6,11856677,2,7,517,0,517,0,258.5,365.5742059,0,0,0,0,43.60412281,0.759065968,52,200,51.7,163.489755,26728.9
8.8.8.8-10.11.10.25-443-59720-6,8.8.8.8,443,10.11.10.25,59720,6,294281,1,1,0,0,0,0,0,0,0,0,0,0,0,6.796225376,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59718-6,8.8.8.8,443,10.11.10.25,59718,6,287447,1,1,0,0,0,0,0,0,0,0,0,0,0,6.957804395,20,20,0,0,0
224.0.0.251-10.11.4.83-5353-5353-17,10.11.4.83,5353,224.0.0.251,5353,17,3654572,1,1,247,84,247,247,247,0,84,84,84,0,90.57148142,0.547259706,8,8,138.3333333,94.10809388,8856.333333
8.8.8.8-10.11.10.25-443-59734-6,8.8.8.8,443,10.11.10.25,59734,6,389946,1,1,0,0,0,0,0,0,0,0,0,0,0,5.128915286,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59735-6,8.8.8.8,443,10.11.10.25,59735,6,390091,1,1,0,0,0,0,0,0,0,0,0,0,0,5.127008826,20,20,0,0,0
10.11.5.84-10.11.15.255-137-137-17,10.11.5.84,137,10.11.15.255,137,17,109232040,3,1,150,50,50,50,50,0,50,50,50,0,1.830964614,0.036619292,24,8,50,0,0
8.8.8.8-10.11.10.25-443-59720-6,8.8.8.8,443,10.11.10.25,59720,6,1293158,1,1,0,0,0,0,0,0,0,0,0,0,0,1.546601421,20,20,0,0,0
10.11.10.25-52.182.143.209-59613-443-6,52.182.143.209,443,10.11.10.25,59613,6,2095058,1,1,0,0,0,0,0,0,0,0,0,0,0,0.954627509,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59718-6,8.8.8.8,443,10.11.10.25,59718,6,1162090,1,1,0,0,0,0,0,0,0,0,0,0,0,1.721037097,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59735-6,8.8.8.8,443,10.11.10.25,59735,6,1143436,1,1,0,0,0,0,0,0,0,0,0,0,0,1.749114074,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59734-6,8.8.8.8,443,10.11.10.25,59734,6,1144631,1,1,0,0,0,0,0,0,0,0,0,0,0,1.747287991,20,20,0,0,0
8.8.8.8-10.11.10.25-53-59783-17,10.11.10.25,59783,8.8.8.8,53,17,7038616,3,1,96,32,32,32,32,0,32,32,32,0,18.18539326,0.56829354,24,8,32,0,0
8.8.8.8-10.11.10.25-443-59856-6,10.11.10.25,59856,8.8.8.8,443,6,73638,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,7020.831636,81.47967082,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59856-6,10.11.10.25,59856,8.8.8.8,443,6,232,1,1,0,0,0,0,0,0,0,0,0,0,0,8620.689655,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59885-6,10.11.10.25,59885,8.8.8.8,443,6,83503,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,6191.394321,71.85370585,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59885-6,10.11.10.25,59885,8.8.8.8,443,6,256,1,1,0,0,0,0,0,0,0,0,0,0,0,7812.5,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59860-6,10.11.10.25,59860,8.8.8.8,443,6,58751,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,8799.850215,102.1259213,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59860-6,10.11.10.25,59860,8.8.8.8,443,6,290,1,1,0,0,0,0,0,0,0,0,0,0,0,6896.551724,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59861-6,10.11.10.25,59861,8.8.8.8,443,6,49194,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,10509.41172,121.9660934,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59861-6,10.11.10.25,59861,8.8.8.8,443,6,218,1,1,0,0,0,0,0,0,0,0,0,0,0,9174.311927,20,20,0,0,0
216.239.32.116-10.11.10.25-443-59628-6,10.11.10.25,59628,216.239.32.116,443,6,76759651,19,21,6309,7860,796,0,332.0526316,344.7827776,1460,0,374.2857143,581.3175675,184.5891665,0.521107111,416,480,345.5853659,475.3567595,225964.0488
8.8.8.8-10.11.10.25-443-59721-6,10.11.10.25,59721,8.8.8.8,443,6,14856290,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,34.80007458,0.53849245,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59721-6,10.11.10.25,59721,8.8.8.8,443,6,380,1,1,0,0,0,0,0,0,0,0,0,0,0,5263.157895,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59900-6,10.11.10.25,59900,8.8.8.8,443,6,158775,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,3256.180129,37.78932452,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59900-6,10.11.10.25,59900,8.8.8.8,443,6,328,1,1,0,0,0,0,0,0,0,0,0,0,0,6097.560976,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59867-6,10.11.10.25,59867,8.8.8.8,443,6,142050,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,3639.563534,42.23864836,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59867-6,10.11.10.25,59867,8.8.8.8,443,6,174,1,1,0,0,0,0,0,0,0,0,0,0,0,11494.25287,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59868-6,10.11.10.25,59868,8.8.8.8,443,6,142732,2,4,517,0,517,0,258.5,365.5742059,0,0,0,0,3622.173024,42.03682426,40,104,73.85714286,195.4076325,38184.14286
8.8.8.8-10.11.10.25-443-59868-6,10.11.10.25,59868,8.8.8.8,443,6,168,1,1,0,0,0,0,0,0,0,0,0,0,0,11904.7619,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59744-6,10.11.10.25,59744,8.8.8.8,443,6,14894569,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,34.71063849,0.537108526,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59744-6,10.11.10.25,59744,8.8.8.8,443,6,265,1,1,0,0,0,0,0,0,0,0,0,0,0,7547.169811,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59738-6,10.11.10.25,59738,8.8.8.8,443,6,14912582,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,34.66871129,0.536459749,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59738-6,10.11.10.25,59738,8.8.8.8,443,6,294,1,1,0,0,0,0,0,0,0,0,0,0,0,6802.721088,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59742-6,10.11.10.25,59742,8.8.8.8,443,6,14920363,2,6,517,0,517,0,258.5,365.5742059,0,0,0,0,34.65063149,0.536179984,52,168,57.44444444,172.3333333,29698.77778
8.8.8.8-10.11.10.25-443-59742-6,10.11.10.25,59742,8.8.8.8,443,6,273,1,1,0,0,0,0,0,0,0,0,0,0,0,7326.007326,20,20,0,0,0
8.8.8.8-10.11.10.25-443-59728-6,10.11.10.25,59728,8.8.8.8,443,6,15164514,3,9,1034,0,517,0,344.6666667,298.4900892,0,0,0,0,68.18550202,0.791321107,72,264,79.53846154,194.1509788,37694.60256
8.8.8.8-10.11.10.25-443-59728-6,10.11.10.25,59728,8.8.8.8,443,6,424,1,1,0,0,0,0,0,0,0,0,0,0,0,4716.981132,20,20,0,0,0
