"Flow ID","Src IP","Src Port","Dst IP","Dst Port","Protocol","Flow Duration","Tot Fwd Pkts","Tot Bwd Pkts","TotLen Fwd Pkts","TotLen Bwd Pkts","Fwd Pkt Len Max","Fwd Pkt Len Min","Fwd Pkt Len Mean","Fwd Pkt Len Std","Bwd Pkt Len Max","Bwd Pkt Len Min","Bwd Pkt Len Mean","Bwd Pkt Len Std","Flow Byts/s","Flow Pkts/s","Fwd Header Len","Bwd Header Len","Pkt Len Mean","Pkt Len Std","Pkt Len Var","Label"
"172.31.69.25-18.218.11.51-80-53322-6","18.218.11.51","53322","172.31.69.25","80","6","19016338","2","0","0","0","0","0","0","0","0","0","0","0","0","0.10517272","40","0","0","0","0","1"
"172.31.69.25-18.219.193.20-80-40342-6","18.219.193.20","40342","172.31.69.25","80","6","34409","1","1","0","0","0","0","0","0","0","0","0","0","0","58.12432794","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-38856-6","18.219.193.20","38856","172.31.69.25","80","6","47280","2","1","0","0","0","0","0","0","0","0","0","0","0","63.45177665","64","32","0","0","0","1"
"172.31.69.28-18.218.11.51-80-59285-6","172.31.69.28","80","18.218.11.51","59285","6","23052","4","3","935","314","935","0","233.75","467.5","314","0","104.6666667","181.2879845","54181.84973","303.6612875","92","72","156.125","333.3425683","111117.2679","1"
"172.31.69.28-18.219.5.43-80-65091-6","18.219.5.43","65091","172.31.69.28","80","6","18182","1","1","0","0","0","0","0","0","0","0","0","0","0","109.9989","20","20","0","0","0","1"
"172.31.69.28-52.14.136.135-80-49948-6","52.14.136.135","49948","172.31.69.28","80","6","1237","1","1","0","0","0","0","0","0","0","0","0","0","0","1616.814875","20","20","0","0","0","1"
"172.31.69.25-52.14.136.135-80-58124-6","52.14.136.135","58124","172.31.69.25","80","6","600045","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","1639.877009","11.66579173","72","92","123","339.8873763","115523.4286","1"
"172.31.69.28-18.218.55.126-80-63584-6","18.218.55.126","63584","172.31.69.28","80","6","1955","1","1","0","0","0","0","0","0","0","0","0","0","0","1023.017903","20","20","0","0","0","1"
"172.31.69.28-18.219.5.43-80-58974-6","18.219.5.43","58974","172.31.69.28","80","6","2429","1","1","0","0","0","0","0","0","0","0","0","0","0","823.3841087","20","20","0","0","0","1"
"172.31.69.28-18.219.5.43-80-58093-6","172.31.69.28","80","18.219.5.43","58093","6","3249","4","3","935","339","935","0","233.75","467.5","339","0","113","195.7217413","392120.6525","2154.50908","92","72","159.25","335.1463433","112323.0714","1"
"172.31.69.25-18.219.193.20-80-38054-6","172.31.69.25","80","18.219.193.20","38054","6","62705851","4","5","935","333","935","0","233.75","467.5","333","0","66.6","148.9221273","20.22139848","0.143527276","136","168","126.8","302.6423632","91592.4","1"
"172.31.69.28-18.216.24.42-80-59296-6","172.31.69.28","80","18.216.24.42","59296","6","1287","4","3","935","261","935","0","233.75","467.5","261","0","87","150.6884203","929292.9293","5439.005439","92","72","149.5","330.2691543","109077.7143","1"
"172.31.69.28-18.218.229.235-80-64518-6","172.31.69.28","80","18.218.229.235","64518","6","30226","4","3","935","289","935","0","233.75","467.5","289","0","96.33333333","166.8542278","40494.93813","231.5886985","92","72","153","331.7645465","110067.7143","1"
"172.31.69.25-18.219.193.20-80-51174-6","172.31.69.25","80","18.219.193.20","51174","6","3931115","4","4","935","380","935","0","233.75","467.5","380","0","95","190","334.5106923","2.035046037","136","136","146.1111111","321.4204585","103311.1111","1"
"172.31.69.25-18.219.193.20-80-59624-6","172.31.69.25","80","18.219.193.20","59624","6","3932499","4","5","935","392","935","0","233.75","467.5","392","0","78.4","175.3077294","337.4444596","2.288621052","136","176","132.7","307.6426679","94644.01111","1"
"172.31.69.25-18.219.193.20-80-47414-6","172.31.69.25","80","18.219.193.20","47414","6","7092698","4","6","935","347","935","0","233.75","467.5","347","0","57.83333333","141.6621568","180.749272","1.409900718","136","216","116.5454545","290.7271448","84522.27273","1"
"172.31.69.25-18.219.193.20-80-57194-6","172.31.69.25","80","18.219.193.20","57194","6","4484332","4","4","935","290","935","0","233.75","467.5","290","0","72.5","145","273.1733511","1.783989232","136","136","136.1111111","314.5609815","98948.61111","1"
"172.31.69.28-18.218.115.60-80-55595-6","172.31.69.28","80","18.218.115.60","55595","6","1142","4","3","935","326","935","0","233.75","467.5","326","0","108.6666667","188.2161878","1104203.152","6129.597198","92","72","157.625","334.1804207","111676.5536","1"
"172.31.69.25-18.219.193.20-80-35026-6","172.31.69.25","80","18.219.193.20","35026","6","4161991","4","4","935","285","935","0","233.75","467.5","285","0","71.25","142.5","293.1289376","1.922156968","136","136","135.5555556","314.2594911","98759.02778","1"
"172.31.69.25-18.219.5.43-80-52940-6","18.219.5.43","52940","172.31.69.25","80","6","1401315","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","702.1975787","4.995307979","72","92","123","339.8873763","115523.4286","1"
"172.31.69.25-18.219.193.20-80-59744-6","18.219.193.20","59744","172.31.69.25","80","6","2311","1","1","0","0","0","0","0","0","0","0","0","0","0","865.4262224","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-36828-6","172.31.69.25","80","18.219.193.20","36828","6","4424447","4","5","935","358","935","0","233.75","467.5","358","0","71.6","160.1024672","292.2399116","2.034152517","136","168","129.3","304.631672","92800.45556","1"
"172.31.69.25-18.219.193.20-80-33100-6","18.219.193.20","33100","172.31.69.25","80","6","1793","1","1","0","0","0","0","0","0","0","0","0","0","0","1115.448968","32","32","0","0","0","1"
"172.31.69.28-18.219.5.43-80-59626-6","18.219.5.43","59626","172.31.69.28","80","6","1258","1","1","0","0","0","0","0","0","0","0","0","0","0","1589.825119","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-35878-6","18.219.193.20","35878","172.31.69.25","80","6","84066","2","1","0","0","0","0","0","0","0","0","0","0","0","35.68624652","64","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-56246-6","18.219.193.20","56246","172.31.69.25","80","6","44975","2","1","0","0","0","0","0","0","0","0","0","0","0","66.70372429","64","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-57324-6","18.219.193.20","57324","172.31.69.25","80","6","235","1","1","0","0","0","0","0","0","0","0","0","0","0","8510.638298","32","32","0","0","0","1"
"172.31.69.28-18.216.24.42-80-50277-6","18.216.24.42","50277","172.31.69.28","80","6","1785","1","1","0","0","0","0","0","0","0","0","0","0","0","1120.448179","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-34674-6","18.219.193.20","34674","172.31.69.25","80","6","33008","1","1","0","0","0","0","0","0","0","0","0","0","0","60.59137179","32","32","0","0","0","1"
"172.31.69.28-18.219.9.1-80-61279-6","172.31.69.28","80","18.219.9.1","61279","6","1189","4","3","935","250","935","0","233.75","467.5","250","0","83.33333333","144.3375673","996635.8284","5887.300252","92","72","148.125","329.7611419","108742.4107","1"
"172.31.69.28-18.219.5.43-80-59250-6","172.31.69.28","80","18.219.5.43","59250","6","135084","4","3","935","266","935","0","233.75","467.5","266","0","88.66666667","153.5751716","8890.764265","51.81960854","92","72","150.125","330.5149391","109240.125","1"
"172.31.69.25-18.219.193.20-80-56074-6","18.219.193.20","56074","172.31.69.25","80","6","32428","1","1","0","0","0","0","0","0","0","0","0","0","0","61.6750956","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-43820-6","172.31.69.25","80","18.219.193.20","43820","6","4071465","4","4","935","329","935","0","233.75","467.5","329","0","82.25","164.5","310.4533626","1.9648947","136","136","140.4444444","317.2034486","100618.0278","1"
"172.31.69.25-18.219.193.20-80-34468-6","18.219.193.20","34468","172.31.69.25","80","6","90153","2","1","0","0","0","0","0","0","0","0","0","0","0","33.27676284","64","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-40430-6","172.31.69.25","80","18.219.193.20","40430","6","3546813","4","4","935","364","935","0","233.75","467.5","364","0","91","182","366.2442875","2.255546035","136","136","144.3333333","320.0062499","102404","1"
"172.31.69.28-18.219.32.43-80-50694-6","18.219.32.43","50694","172.31.69.28","80","6","28793","1","1","0","0","0","0","0","0","0","0","0","0","0","69.46132741","20","20","0","0","0","1"
"172.31.69.25-18.216.24.42-80-54242-6","18.216.24.42","54242","172.31.69.25","80","6","14002236","2","0","0","0","0","0","0","0","0","0","0","0","0","0.14283433","40","0","0","0","0","1"
"172.31.69.25-18.219.193.20-80-35116-6","18.219.193.20","35116","172.31.69.25","80","6","4160","1","1","0","0","0","0","0","0","0","0","0","0","0","480.7692308","32","32","0","0","0","1"
"172.31.69.28-18.219.5.43-80-60455-6","18.219.5.43","60455","172.31.69.28","80","6","1168","1","1","0","0","0","0","0","0","0","0","0","0","0","1712.328767","20","20","0","0","0","1"
"172.31.69.28-52.14.136.135-80-50210-6","172.31.69.28","80","52.14.136.135","50210","6","1440","4","3","935","313","935","0","233.75","467.5","313","0","104.3333333","180.7106343","866666.6667","4861.111111","92","72","156","333.2750901","111072.2857","1"
"172.31.69.25-18.219.32.43-80-57149-6","18.219.32.43","57149","172.31.69.25","80","6","27544556","2","0","0","0","0","0","0","0","0","0","0","0","0","0.072609629","40","0","0","0","0","1"
"172.31.69.28-18.218.55.126-80-59835-6","172.31.69.28","80","18.218.55.126","59835","6","120693","4","3","935","312","935","0","233.75","467.5","312","0","104","180.133284","10331.99937","57.99839262","92","72","155.875","333.2079735","111027.5536","1"
"172.31.69.28-18.216.24.42-80-64309-6","18.216.24.42","64309","172.31.69.28","80","6","4562","1","1","0","0","0","0","0","0","0","0","0","0","0","438.4042087","20","20","0","0","0","1"
"172.31.69.28-18.216.24.42-80-62725-6","18.216.24.42","62725","172.31.69.28","80","6","1706","1","1","0","0","0","0","0","0","0","0","0","0","0","1172.332943","20","20","0","0","0","1"
"172.31.69.25-18.219.193.20-80-38492-6","18.219.193.20","38492","172.31.69.25","80","6","11796","1","1","0","0","0","0","0","0","0","0","0","0","0","169.5489997","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-50862-6","172.31.69.25","80","18.219.193.20","50862","6","4472542","4","4","935","303","935","0","233.75","467.5","303","0","75.75","151.5","276.8000837","1.788691979","136","136","137.5555556","315.3847298","99467.52778","1"
"172.31.69.28-18.218.55.126-80-58239-6","18.218.55.126","58239","172.31.69.28","80","6","123558","1","1","0","0","0","0","0","0","0","0","0","0","0","16.18673012","20","20","0","0","0","1"
"172.31.69.28-18.216.24.42-80-65445-6","172.31.69.28","80","18.216.24.42","65445","6","16694","4","3","935","339","935","0","233.75","467.5","339","0","113","195.7217413","76314.84366","419.3123278","92","72","159.25","335.1463433","112323.0714","1"
"172.31.69.28-18.218.115.60-80-59329-6","172.31.69.28","80","18.218.115.60","59329","6","1363","4","3","935","299","935","0","233.75","467.5","299","0","99.66666667","172.6277305","905355.8327","5135.730007","92","72","154.25","332.3684487","110468.7857","1"
"172.31.69.28-18.219.9.1-80-63879-6","172.31.69.28","80","18.219.9.1","63879","6","1128","4","3","935","310","935","0","233.75","467.5","310","0","103.3333333","178.9785834","1103723.404","6205.673759","92","72","155.625","333.0748254","110938.8393","1"
"172.31.69.25-18.219.193.20-80-56020-6","172.31.69.25","80","18.219.193.20","56020","6","4126029","4","4","935","362","935","0","233.75","467.5","362","0","90.5","181","314.3458274","1.938910269","136","136","144.1111111","319.8352875","102294.6111","1"
"172.31.69.28-18.219.5.43-80-55808-6","18.219.5.43","55808","172.31.69.28","80","6","15723","1","1","0","0","0","0","0","0","0","0","0","0","0","127.2021879","20","20","0","0","0","1"
"172.31.69.28-18.219.5.43-80-52435-6","172.31.69.28","80","18.219.5.43","52435","6","35805","4","3","935","291","935","0","233.75","467.5","291","0","97","168.0089283","34241.02779","195.5034213","92","72","153.25","331.8824017","110145.9286","1"
"172.31.69.25-18.219.193.20-80-33302-6","172.31.69.25","80","18.219.193.20","33302","6","4629422","4","4","935","351","935","0","233.75","467.5","351","0","87.75","175.5","277.7884583","1.728077501","136","136","142.8888889","318.9182671","101708.8611","1"
"172.31.69.28-18.219.32.43-80-51317-6","18.219.32.43","51317","172.31.69.28","80","6","2551","1","1","0","0","0","0","0","0","0","0","0","0","0","784.0062721","20","20","0","0","0","1"
"172.31.69.28-18.218.115.60-80-57408-6","172.31.69.28","80","18.218.115.60","57408","6","96671","4","3","935","291","935","0","233.75","467.5","291","0","97","168.0089283","12682.19011","72.41054711","92","72","153.25","331.8824017","110145.9286","1"
"172.31.69.25-18.219.193.20-80-53776-6","18.219.193.20","53776","172.31.69.25","80","6","39553","1","1","0","0","0","0","0","0","0","0","0","0","0","50.5650646","32","32","0","0","0","1"
"172.31.69.25-52.14.136.135-80-56282-6","52.14.136.135","56282","172.31.69.25","80","6","1559337","2","0","0","0","0","0","0","0","0","0","0","0","0","1.282596386","40","0","0","0","0","1"
"172.31.69.25-18.219.193.20-80-34998-6","172.31.69.25","80","18.219.193.20","34998","6","4484836","4","4","935","314","935","0","233.75","467.5","314","0","78.5","157","278.4940185","1.783788749","136","136","138.7777778","316.1264691","99935.94444","1"
"172.31.69.25-18.219.9.1-80-58065-6","18.219.9.1","58065","172.31.69.25","80","6","1082690","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","908.8474078","6.465377901","72","92","123","339.8873763","115523.4286","1"
"172.31.69.28-18.218.55.126-80-55570-6","18.218.55.126","55570","172.31.69.28","80","6","30350","2","5","311","935","311","0","155.5","219.9102089","935","0","187","418.1447118","41054.36573","230.6425041","40","124","155.75","333.1412184","110983.0714","1"
"172.31.69.28-18.218.11.51-80-53902-6","172.31.69.28","80","18.218.11.51","53902","6","24005","4","3","935","336","935","0","233.75","467.5","336","0","112","193.9896904","52947.30265","291.6059154","92","72","158.875","334.918087","112170.125","1"
"172.31.69.25-18.219.193.20-80-48530-6","18.219.193.20","48530","172.31.69.25","80","6","7009","1","1","0","0","0","0","0","0","0","0","0","0","0","285.3474105","32","32","0","0","0","1"
"172.31.69.25-18.219.193.20-80-37408-6","18.219.193.20","37408","172.31.69.25","80","6","65708","2","1","0","0","0","0","0","0","0","0","0","0","0","45.65654106","64","32","0","0","0","1"
"172.31.69.28-18.216.200.189-80-49402-6","172.31.69.28","80","18.216.200.189","49402","6","69219","4","3","935","300","935","0","233.75","467.5","300","0","100","173.2050808","17841.92202","101.1283029","92","72","154.375","332.4308467","110510.2679","1"
"172.31.69.28-18.219.9.1-80-61763-6","18.219.9.1","61763","172.31.69.28","80","6","420","1","1","0","0","0","0","0","0","0","0","0","0","0","4761.904762","20","20","0","0","0","1"
"172.31.69.28-18.218.229.235-80-60940-6","172.31.69.28","80","18.218.229.235","60940","6","171290","4","3","935","259","935","0","233.75","467.5","259","0","86.33333333","149.5337197","6970.634596","40.86636698","92","72","149.25","330.1734393","109014.5","1"
"172.31.69.25-52.14.136.135-80-61860-6","52.14.136.135","61860","172.31.69.25","80","6","1469524","3","4","20","964","20","0","6.666666667","11.54700538","964","0","241","482","669.6045794","4.763447211","72","92","123","339.8873763","115523.4286","1"
